CustomerID,PaymentDate,Subtotal,ShippingFee
1095,10/15/2021,$177.99 ,$36.99 
1096,10/15/2021,$172.99 ,$32.99 
1097,10/15/2021,$301.99 ,$36.99 
1098,10/15/2021,$301.99 ,$36.99 
1099,10/15/2021,$92.99 ,$32.99 
1101,10/15/2021,$537.99 ,$44.99 
1102,10/15/2021,$301.99 ,$36.99 
1103,10/15/2021,$172.99 ,$32.99 
1104,10/15/2021,$252.99 ,$40.99 
1106,10/15/2021,$92.99 ,$32.99 
1107,10/15/2021,$172.99 ,$32.99 
1108,10/15/2021,$92.99 ,$32.99 
1109,10/15/2021,$252.99 ,$40.99 
1110,10/15/2021,$313.99 ,$44.99 
1111,10/15/2021,$177.99 ,$36.99 
1112,10/15/2021,$537.99 ,$44.99 
1114,10/15/2021,$313.99 ,$44.99 
1115,10/15/2021,$301.99 ,$36.99 
1116,10/15/2021,$177.99 ,$36.99 
1117,10/15/2021,$301.99 ,$36.99 
1118,10/15/2021,$177.99 ,$36.99 
1119,10/15/2021,$177.99 ,$36.99 
1120,10/15/2021,$432.99 ,$40.99 
1121,10/15/2021,$92.99 ,$32.99 
1122,10/15/2021,$301.99 ,$36.99 
1123,10/15/2021,$92.99 ,$32.99 
1124,10/15/2021,$92.99 ,$32.99 
1125,10/15/2021,$301.99 ,$36.99 
1127,10/15/2021,$252.99 ,$40.99 
1128,10/15/2021,$301.99 ,$36.99 
1129,10/15/2021,$301.99 ,$36.99 
1130,10/15/2021,$177.99 ,$36.99 
1131,10/15/2021,$432.99 ,$40.99 
1132,10/15/2021,$252.99 ,$40.99 
1133,10/15/2021,$92.99 ,$32.99 
1134,10/15/2021,$252.99 ,$40.99 
1135,10/15/2021,$301.99 ,$36.99 
1136,10/15/2021,$432.99 ,$40.99 
1137,10/15/2021,$177.99 ,$36.99 
1138,10/15/2021,$353.99 ,$48.99 
1139,10/15/2021,$177.99 ,$36.99 
1141,10/15/2021,$252.99 ,$40.99 
1142,10/15/2021,$301.99 ,$36.99 
1143,10/15/2021,$432.99 ,$40.99 
1144,10/15/2021,$172.99 ,$32.99 
1145,10/15/2021,$92.99 ,$32.99 
1146,10/15/2021,$92.99 ,$32.99 
1147,10/15/2021,$432.99 ,$40.99 
1148,10/15/2021,$92.99 ,$32.99 
1149,10/15/2021,$252.99 ,$40.99 
1150,10/15/2021,$252.99 ,$40.99 
1151,10/15/2021,$172.99 ,$32.99 
1152,10/15/2021,$252.99 ,$40.99 
1153,10/15/2021,$92.99 ,$32.99 
1154,10/15/2021,$313.99 ,$44.99 
1156,10/15/2021,$313.99 ,$44.99 
1158,10/15/2021,$432.99 ,$40.99 
1159,10/15/2021,$432.99 ,$40.99 
1160,10/15/2021,$177.99 ,$36.99 
1161,10/15/2021,$313.99 ,$44.99 
1162,10/15/2021,$172.99 ,$32.99 
1163,10/15/2021,$177.99 ,$36.99 
1164,10/15/2021,$353.99 ,$48.99 
1165,10/15/2021,$301.99 ,$36.99 
1167,10/15/2021,$432.99 ,$40.99 
1169,10/15/2021,$353.99 ,$48.99 
1170,10/15/2021,$252.99 ,$40.99 
1171,10/15/2021,$301.99 ,$36.99 
1172,10/15/2021,$177.99 ,$36.99 
1174,10/15/2021,$301.99 ,$36.99 
1175,10/15/2021,$252.99 ,$40.99 
1176,10/15/2021,$313.99 ,$44.99 
1177,10/15/2021,$177.99 ,$36.99 
1178,10/15/2021,$252.99 ,$40.99 
1179,10/15/2021,$301.99 ,$36.99 
1180,10/15/2021,$301.99 ,$36.99 
1181,10/15/2021,$301.99 ,$36.99 
1182,10/15/2021,$301.99 ,$36.99 
1183,10/15/2021,$252.99 ,$40.99 
1184,10/15/2021,$172.99 ,$32.99 
1185,10/15/2021,$301.99 ,$36.99 
1187,10/15/2021,$301.99 ,$36.99 
1188,10/15/2021,$301.99 ,$36.99 
1189,10/15/2021,$655.99 ,$48.99 
1190,10/15/2021,$172.99 ,$32.99 
1191,10/15/2021,$537.99 ,$44.99 
1193,10/15/2021,$172.99 ,$32.99 
1194,10/15/2021,$313.99 ,$44.99 
1195,10/15/2021,$252.99 ,$40.99 
1197,10/15/2021,$172.99 ,$32.99 
1199,10/15/2021,$252.99 ,$40.99 
1200,10/15/2021,$252.99 ,$40.99 
1201,10/15/2021,$92.99 ,$32.99 
1202,10/15/2021,$301.99 ,$36.99 
1203,10/15/2021,$432.99 ,$40.99 
1204,10/15/2021,$177.99 ,$36.99 
1205,10/15/2021,$92.99 ,$32.99 
1206,10/15/2021,$313.99 ,$44.99 
1207,10/15/2021,$252.99 ,$40.99 
1208,10/15/2021,$252.99 ,$40.99 
1209,10/15/2021,$301.99 ,$36.99 
1210,10/15/2021,$432.99 ,$40.99 
1211,10/15/2021,$177.99 ,$36.99 
1212,10/15/2021,$301.99 ,$36.99 
1213,10/15/2021,$301.99 ,$36.99 
1214,10/15/2021,$92.99 ,$32.99 
1215,10/15/2021,$432.99 ,$40.99 
1216,10/15/2021,$432.99 ,$40.99 
1217,10/15/2021,$432.99 ,$40.99 
1218,10/15/2021,$252.99 ,$40.99 
1219,10/15/2021,$301.99 ,$36.99 
1220,10/15/2021,$252.99 ,$40.99 
1221,10/15/2021,$655.99 ,$48.99 
1223,10/15/2021,$177.99 ,$36.99 
1224,10/15/2021,$252.99 ,$40.99 
1226,10/15/2021,$301.99 ,$36.99 
1227,10/15/2021,$301.99 ,$36.99 
1228,10/15/2021,$252.99 ,$40.99 
1229,10/15/2021,$252.99 ,$40.99 
1230,10/15/2021,$177.99 ,$36.99 
1231,10/15/2021,$301.99 ,$36.99 
1232,10/15/2021,$353.99 ,$48.99 
1233,10/15/2021,$353.99 ,$48.99 
1234,10/15/2021,$432.99 ,$40.99 
1235,10/15/2021,$353.99 ,$48.99 
1236,10/15/2021,$252.99 ,$40.99 
1237,10/15/2021,$252.99 ,$40.99 
1238,10/15/2021,$92.99 ,$32.99 
1239,10/15/2021,$353.99 ,$48.99 
1241,10/15/2021,$252.99 ,$40.99 
1242,10/15/2021,$353.99 ,$48.99 
1243,10/15/2021,$252.99 ,$40.99 
1244,10/15/2021,$172.99 ,$32.99 
1245,10/15/2021,$252.99 ,$40.99 
1246,10/15/2021,$252.99 ,$40.99 
1247,10/15/2021,$432.99 ,$40.99 
1248,10/15/2021,$172.99 ,$32.99 
1249,10/15/2021,$177.99 ,$36.99 
1250,10/15/2021,$252.99 ,$40.99 
1251,10/15/2021,$432.99 ,$40.99 
1252,10/15/2021,$301.99 ,$36.99 
1254,10/15/2021,$252.99 ,$40.99 
1255,10/15/2021,$432.99 ,$40.99 
1256,10/15/2021,$252.99 ,$40.99 
1257,10/15/2021,$172.99 ,$32.99 
1258,10/15/2021,$301.99 ,$36.99 
1259,10/15/2021,$252.99 ,$40.99 
1260,10/15/2021,$92.99 ,$32.99 
1261,10/15/2021,$172.99 ,$32.99 
1263,10/15/2021,$432.99 ,$40.99 
1264,10/15/2021,$301.99 ,$36.99 
1265,10/15/2021,$432.99 ,$40.99 
1266,10/15/2021,$301.99 ,$36.99 
1267,10/15/2021,$177.99 ,$36.99 
1268,10/15/2021,$432.99 ,$40.99 
1269,10/15/2021,$301.99 ,$36.99 
1270,10/15/2021,$655.99 ,$48.99 
1271,10/15/2021,$301.99 ,$36.99 
1272,10/15/2021,$177.99 ,$36.99 
1273,10/15/2021,$301.99 ,$36.99 
1274,10/15/2021,$172.99 ,$32.99 
1275,10/15/2021,$301.99 ,$36.99 
1276,10/15/2021,$92.99 ,$32.99 
1277,10/15/2021,$172.99 ,$32.99 
1279,10/15/2021,$92.99 ,$32.99 
1280,10/15/2021,$655.99 ,$48.99 
1281,10/15/2021,$172.99 ,$32.99 
1282,10/15/2021,$537.99 ,$44.99 
1283,10/15/2021,$92.99 ,$32.99 
1284,10/15/2021,$353.99 ,$48.99 
1285,10/15/2021,$353.99 ,$48.99 
1286,10/15/2021,$177.99 ,$36.99 
1287,10/15/2021,$655.99 ,$48.99 
1288,10/15/2021,$313.99 ,$44.99 
1289,10/15/2021,$92.99 ,$32.99 
1290,10/15/2021,$313.99 ,$44.99 
1291,10/15/2021,$301.99 ,$36.99 
1293,10/15/2021,$172.99 ,$32.99 
1294,10/15/2021,$177.99 ,$36.99 
1295,10/15/2021,$432.99 ,$40.99 
1296,10/15/2021,$177.99 ,$36.99 
1297,10/15/2021,$252.99 ,$40.99 
1298,10/15/2021,$301.99 ,$36.99 
1299,10/15/2021,$432.99 ,$40.99 
1300,10/15/2021,$313.99 ,$44.99 
1301,10/15/2021,$655.99 ,$48.99 
1302,10/15/2021,$252.99 ,$40.99 
1303,10/15/2021,$177.99 ,$36.99 
1304,10/15/2021,$301.99 ,$36.99 
1305,10/15/2021,$432.99 ,$40.99 
1306,10/15/2021,$92.99 ,$32.99 
1307,10/15/2021,$252.99 ,$40.99 
1308,10/15/2021,$432.99 ,$40.99 
1309,10/15/2021,$252.99 ,$40.99 
1310,10/15/2021,$92.99 ,$32.99 
1312,10/15/2021,$432.99 ,$40.99 
1313,10/15/2021,$172.99 ,$32.99 
1314,10/15/2021,$172.99 ,$32.99 
1315,10/15/2021,$177.99 ,$36.99 
1316,10/15/2021,$252.99 ,$40.99 
1317,10/15/2021,$301.99 ,$36.99 
1318,10/15/2021,$537.99 ,$44.99 
1319,10/15/2021,$177.99 ,$36.99 
1321,10/15/2021,$172.99 ,$32.99 
1322,10/15/2021,$92.99 ,$32.99 
1323,10/15/2021,$252.99 ,$40.99 
1324,10/15/2021,$537.99 ,$44.99 
1325,10/15/2021,$301.99 ,$36.99 
1326,10/15/2021,$177.99 ,$36.99 
1327,10/15/2021,$432.99 ,$40.99 
1328,10/15/2021,$252.99 ,$40.99 
1329,10/15/2021,$92.99 ,$32.99 
1330,10/15/2021,$172.99 ,$32.99 
1331,10/15/2021,$177.99 ,$36.99 
1332,10/15/2021,$172.99 ,$32.99 
1333,10/15/2021,$252.99 ,$40.99 
1334,10/15/2021,$655.99 ,$48.99 
1335,10/15/2021,$177.99 ,$36.99 
1336,10/15/2021,$432.99 ,$40.99 
1337,10/15/2021,$92.99 ,$32.99 
1338,10/15/2021,$301.99 ,$36.99 
1339,10/15/2021,$252.99 ,$40.99 
1340,10/15/2021,$172.99 ,$32.99 
1341,10/15/2021,$313.99 ,$44.99 
1342,10/15/2021,$301.99 ,$36.99 
1343,10/15/2021,$301.99 ,$36.99 
1344,10/15/2021,$177.99 ,$36.99 
1345,10/15/2021,$301.99 ,$36.99 
1346,10/15/2021,$252.99 ,$40.99 
1347,10/15/2021,$92.99 ,$32.99 
1348,10/15/2021,$252.99 ,$40.99 
1349,10/15/2021,$313.99 ,$44.99 
1350,10/15/2021,$177.99 ,$36.99 
1351,10/15/2021,$432.99 ,$40.99 
1352,10/15/2021,$301.99 ,$36.99 
1353,10/15/2021,$301.99 ,$36.99 
1354,10/15/2021,$252.99 ,$40.99 
2,11/15/2021,$432.99 ,$40.99 
3,11/15/2021,$92.99 ,$32.99 
4,11/15/2021,$177.99 ,$36.99 
5,11/15/2021,$252.99 ,$40.99 
6,11/15/2021,$252.99 ,$40.99 
7,11/15/2021,$252.99 ,$40.99 
8,11/15/2021,$172.99 ,$32.99 
9,11/15/2021,$353.99 ,$48.99 
10,11/15/2021,$313.99 ,$44.99 
12,11/15/2021,$252.99 ,$40.99 
13,11/15/2021,$177.99 ,$36.99 
14,11/15/2021,$301.99 ,$36.99 
15,11/15/2021,$252.99 ,$40.99 
18,11/15/2021,$301.99 ,$36.99 
19,11/15/2021,$177.99 ,$36.99 
20,11/15/2021,$313.99 ,$44.99 
21,11/15/2021,$172.99 ,$32.99 
22,11/15/2021,$432.99 ,$40.99 
24,11/15/2021,$252.99 ,$40.99 
25,11/15/2021,$92.99 ,$32.99 
26,11/15/2021,$301.99 ,$36.99 
27,11/15/2021,$313.99 ,$44.99 
28,11/15/2021,$177.99 ,$36.99 
29,11/15/2021,$313.99 ,$44.99 
30,11/15/2021,$301.99 ,$36.99 
31,11/15/2021,$432.99 ,$40.99 
32,11/15/2021,$432.99 ,$40.99 
33,11/15/2021,$172.99 ,$32.99 
34,11/15/2021,$172.99 ,$32.99 
35,11/15/2021,$537.99 ,$44.99 
36,11/15/2021,$301.99 ,$36.99 
37,11/15/2021,$301.99 ,$36.99 
40,11/15/2021,$252.99 ,$40.99 
41,11/15/2021,$92.99 ,$32.99 
42,11/15/2021,$177.99 ,$36.99 
43,11/15/2021,$177.99 ,$36.99 
44,11/15/2021,$177.99 ,$36.99 
45,11/15/2021,$92.99 ,$32.99 
46,11/15/2021,$353.99 ,$48.99 
47,11/15/2021,$432.99 ,$40.99 
48,11/15/2021,$92.99 ,$32.99 
49,11/15/2021,$172.99 ,$32.99 
50,11/15/2021,$432.99 ,$40.99 
51,11/15/2021,$177.99 ,$36.99 
52,11/15/2021,$301.99 ,$36.99 
55,11/15/2021,$252.99 ,$40.99 
56,11/15/2021,$353.99 ,$48.99 
57,11/15/2021,$92.99 ,$32.99 
59,11/15/2021,$353.99 ,$48.99 
60,11/15/2021,$432.99 ,$40.99 
61,11/15/2021,$172.99 ,$32.99 
62,11/15/2021,$301.99 ,$36.99 
63,11/15/2021,$252.99 ,$40.99 
64,11/15/2021,$252.99 ,$40.99 
65,11/15/2021,$172.99 ,$32.99 
66,11/15/2021,$537.99 ,$44.99 
67,11/15/2021,$432.99 ,$40.99 
68,11/15/2021,$432.99 ,$40.99 
69,11/15/2021,$301.99 ,$36.99 
70,11/15/2021,$177.99 ,$36.99 
72,11/15/2021,$252.99 ,$40.99 
73,11/15/2021,$313.99 ,$44.99 
74,11/15/2021,$432.99 ,$40.99 
75,11/15/2021,$172.99 ,$32.99 
76,11/15/2021,$177.99 ,$36.99 
77,11/15/2021,$177.99 ,$36.99 
78,11/15/2021,$92.99 ,$32.99 
81,11/15/2021,$177.99 ,$36.99 
82,11/15/2021,$177.99 ,$36.99 
83,11/15/2021,$92.99 ,$32.99 
84,11/15/2021,$301.99 ,$36.99 
86,11/15/2021,$252.99 ,$40.99 
87,11/15/2021,$537.99 ,$44.99 
88,11/15/2021,$432.99 ,$40.99 
89,11/15/2021,$353.99 ,$48.99 
90,11/15/2021,$177.99 ,$36.99 
91,11/15/2021,$301.99 ,$36.99 
92,11/15/2021,$313.99 ,$44.99 
93,11/15/2021,$92.99 ,$32.99 
94,11/15/2021,$313.99 ,$44.99 
95,11/15/2021,$252.99 ,$40.99 
97,11/15/2021,$177.99 ,$36.99 
98,11/15/2021,$177.99 ,$36.99 
99,11/15/2021,$301.99 ,$36.99 
100,11/15/2021,$177.99 ,$36.99 
101,11/15/2021,$252.99 ,$40.99 
102,11/15/2021,$301.99 ,$36.99 
103,11/15/2021,$432.99 ,$40.99 
104,11/15/2021,$432.99 ,$40.99 
106,11/15/2021,$177.99 ,$36.99 
108,11/15/2021,$177.99 ,$36.99 
109,11/15/2021,$177.99 ,$36.99 
110,11/15/2021,$252.99 ,$40.99 
111,11/15/2021,$313.99 ,$44.99 
112,11/15/2021,$353.99 ,$48.99 
113,11/15/2021,$172.99 ,$32.99 
115,11/15/2021,$92.99 ,$32.99 
116,11/15/2021,$252.99 ,$40.99 
117,11/15/2021,$92.99 ,$32.99 
118,11/15/2021,$313.99 ,$44.99 
120,11/15/2021,$177.99 ,$36.99 
121,11/15/2021,$432.99 ,$40.99 
122,11/15/2021,$301.99 ,$36.99 
123,11/15/2021,$301.99 ,$36.99 
124,11/15/2021,$92.99 ,$32.99 
125,11/15/2021,$252.99 ,$40.99 
126,11/15/2021,$432.99 ,$40.99 
129,11/15/2021,$252.99 ,$40.99 
130,11/15/2021,$252.99 ,$40.99 
132,11/15/2021,$313.99 ,$44.99 
133,11/15/2021,$432.99 ,$40.99 
138,11/15/2021,$92.99 ,$32.99 
139,11/15/2021,$301.99 ,$36.99 
140,11/15/2021,$313.99 ,$44.99 
141,11/15/2021,$353.99 ,$48.99 
142,11/15/2021,$432.99 ,$40.99 
143,11/15/2021,$172.99 ,$32.99 
144,11/15/2021,$655.99 ,$48.99 
145,11/15/2021,$313.99 ,$44.99 
146,11/15/2021,$177.99 ,$36.99 
147,11/15/2021,$252.99 ,$40.99 
148,11/15/2021,$252.99 ,$40.99 
149,11/15/2021,$172.99 ,$32.99 
150,11/15/2021,$301.99 ,$36.99 
151,11/15/2021,$252.99 ,$40.99 
153,11/15/2021,$537.99 ,$44.99 
155,11/15/2021,$92.99 ,$32.99 
156,11/15/2021,$177.99 ,$36.99 
157,11/15/2021,$92.99 ,$32.99 
158,11/15/2021,$92.99 ,$32.99 
160,11/15/2021,$252.99 ,$40.99 
161,11/15/2021,$252.99 ,$40.99 
162,11/15/2021,$177.99 ,$36.99 
163,11/15/2021,$252.99 ,$40.99 
165,11/15/2021,$432.99 ,$40.99 
166,11/15/2021,$432.99 ,$40.99 
167,11/15/2021,$537.99 ,$44.99 
168,11/15/2021,$353.99 ,$48.99 
169,11/15/2021,$172.99 ,$32.99 
170,11/15/2021,$177.99 ,$36.99 
171,11/15/2021,$252.99 ,$40.99 
173,11/15/2021,$301.99 ,$36.99 
174,11/15/2021,$432.99 ,$40.99 
175,11/15/2021,$301.99 ,$36.99 
176,11/15/2021,$172.99 ,$32.99 
177,11/15/2021,$432.99 ,$40.99 
178,11/15/2021,$92.99 ,$32.99 
180,11/15/2021,$432.99 ,$40.99 
181,11/15/2021,$252.99 ,$40.99 
182,11/15/2021,$252.99 ,$40.99 
184,11/15/2021,$172.99 ,$32.99 
185,11/15/2021,$313.99 ,$44.99 
186,11/15/2021,$177.99 ,$36.99 
188,11/15/2021,$172.99 ,$32.99 
189,11/15/2021,$301.99 ,$36.99 
190,11/15/2021,$301.99 ,$36.99 
191,11/15/2021,$252.99 ,$40.99 
192,11/15/2021,$432.99 ,$40.99 
194,11/15/2021,$313.99 ,$44.99 
196,11/15/2021,$301.99 ,$36.99 
198,11/15/2021,$432.99 ,$40.99 
199,11/15/2021,$172.99 ,$32.99 
200,11/15/2021,$177.99 ,$36.99 
201,11/15/2021,$252.99 ,$40.99 
203,11/15/2021,$432.99 ,$40.99 
204,11/15/2021,$92.99 ,$32.99 
205,11/15/2021,$353.99 ,$48.99 
206,11/15/2021,$92.99 ,$32.99 
207,11/15/2021,$301.99 ,$36.99 
211,11/15/2021,$177.99 ,$36.99 
212,11/15/2021,$252.99 ,$40.99 
213,11/15/2021,$655.99 ,$48.99 
214,11/15/2021,$177.99 ,$36.99 
215,11/15/2021,$177.99 ,$36.99 
220,11/15/2021,$301.99 ,$36.99 
221,11/15/2021,$92.99 ,$32.99 
222,11/15/2021,$353.99 ,$48.99 
223,11/15/2021,$301.99 ,$36.99 
224,11/15/2021,$252.99 ,$40.99 
225,11/15/2021,$537.99 ,$44.99 
226,11/15/2021,$301.99 ,$36.99 
227,11/15/2021,$252.99 ,$40.99 
228,11/15/2021,$301.99 ,$36.99 
229,11/15/2021,$92.99 ,$32.99 
230,11/15/2021,$301.99 ,$36.99 
231,11/15/2021,$252.99 ,$40.99 
232,11/15/2021,$432.99 ,$40.99 
234,11/15/2021,$353.99 ,$48.99 
235,11/15/2021,$252.99 ,$40.99 
237,11/15/2021,$313.99 ,$44.99 
238,11/15/2021,$252.99 ,$40.99 
239,11/15/2021,$252.99 ,$40.99 
240,11/15/2021,$252.99 ,$40.99 
241,11/15/2021,$655.99 ,$48.99 
242,11/15/2021,$92.99 ,$32.99 
243,11/15/2021,$432.99 ,$40.99 
244,11/15/2021,$252.99 ,$40.99 
245,11/15/2021,$177.99 ,$36.99 
246,11/15/2021,$537.99 ,$44.99 
247,11/15/2021,$252.99 ,$40.99 
248,11/15/2021,$301.99 ,$36.99 
249,11/15/2021,$172.99 ,$32.99 
250,11/15/2021,$301.99 ,$36.99 
251,11/15/2021,$313.99 ,$44.99 
252,11/15/2021,$432.99 ,$40.99 
253,11/15/2021,$432.99 ,$40.99 
254,11/15/2021,$301.99 ,$36.99 
255,11/15/2021,$252.99 ,$40.99 
257,11/15/2021,$252.99 ,$40.99 
260,11/15/2021,$252.99 ,$40.99 
261,11/15/2021,$301.99 ,$36.99 
263,11/15/2021,$252.99 ,$40.99 
264,11/15/2021,$432.99 ,$40.99 
266,11/15/2021,$172.99 ,$32.99 
267,11/15/2021,$432.99 ,$40.99 
270,11/15/2021,$313.99 ,$44.99 
271,11/15/2021,$252.99 ,$40.99 
274,11/15/2021,$252.99 ,$40.99 
276,11/15/2021,$432.99 ,$40.99 
277,11/15/2021,$177.99 ,$36.99 
278,11/15/2021,$353.99 ,$48.99 
279,11/15/2021,$177.99 ,$36.99 
280,11/15/2021,$172.99 ,$32.99 
281,11/15/2021,$252.99 ,$40.99 
282,11/15/2021,$313.99 ,$44.99 
284,11/15/2021,$172.99 ,$32.99 
285,11/15/2021,$353.99 ,$48.99 
286,11/15/2021,$301.99 ,$36.99 
287,11/15/2021,$177.99 ,$36.99 
288,11/15/2021,$313.99 ,$44.99 
290,11/15/2021,$313.99 ,$44.99 
291,11/15/2021,$177.99 ,$36.99 
292,11/15/2021,$301.99 ,$36.99 
293,11/15/2021,$301.99 ,$36.99 
294,11/15/2021,$301.99 ,$36.99 
295,11/15/2021,$252.99 ,$40.99 
296,11/15/2021,$313.99 ,$44.99 
297,11/15/2021,$92.99 ,$32.99 
299,11/15/2021,$252.99 ,$40.99 
300,11/15/2021,$177.99 ,$36.99 
301,11/15/2021,$252.99 ,$40.99 
303,11/15/2021,$301.99 ,$36.99 
304,11/15/2021,$252.99 ,$40.99 
305,11/15/2021,$172.99 ,$32.99 
306,11/15/2021,$252.99 ,$40.99 
307,11/15/2021,$252.99 ,$40.99 
308,11/15/2021,$301.99 ,$36.99 
310,11/15/2021,$172.99 ,$32.99 
311,11/15/2021,$252.99 ,$40.99 
313,11/15/2021,$177.99 ,$36.99 
314,11/15/2021,$432.99 ,$40.99 
315,11/15/2021,$301.99 ,$36.99 
316,11/15/2021,$252.99 ,$40.99 
318,11/15/2021,$353.99 ,$48.99 
319,11/15/2021,$313.99 ,$44.99 
320,11/15/2021,$313.99 ,$44.99 
321,11/15/2021,$432.99 ,$40.99 
322,11/15/2021,$432.99 ,$40.99 
323,11/15/2021,$537.99 ,$44.99 
324,11/15/2021,$252.99 ,$40.99 
325,11/15/2021,$432.99 ,$40.99 
326,11/15/2021,$172.99 ,$32.99 
327,11/15/2021,$252.99 ,$40.99 
328,11/15/2021,$301.99 ,$36.99 
329,11/15/2021,$301.99 ,$36.99 
330,11/15/2021,$172.99 ,$32.99 
331,11/15/2021,$537.99 ,$44.99 
333,11/15/2021,$177.99 ,$36.99 
334,11/15/2021,$353.99 ,$48.99 
335,11/15/2021,$301.99 ,$36.99 
337,11/15/2021,$353.99 ,$48.99 
338,11/15/2021,$252.99 ,$40.99 
339,11/15/2021,$177.99 ,$36.99 
340,11/15/2021,$172.99 ,$32.99 
342,11/15/2021,$432.99 ,$40.99 
345,11/15/2021,$252.99 ,$40.99 
346,11/15/2021,$301.99 ,$36.99 
347,11/15/2021,$432.99 ,$40.99 
348,11/15/2021,$177.99 ,$36.99 
349,11/15/2021,$313.99 ,$44.99 
350,11/15/2021,$172.99 ,$32.99 
351,11/15/2021,$252.99 ,$40.99 
352,11/15/2021,$432.99 ,$40.99 
353,11/15/2021,$177.99 ,$36.99 
354,11/15/2021,$537.99 ,$44.99 
355,11/15/2021,$177.99 ,$36.99 
356,11/15/2021,$301.99 ,$36.99 
357,11/15/2021,$353.99 ,$48.99 
359,11/15/2021,$177.99 ,$36.99 
360,11/15/2021,$92.99 ,$32.99 
361,11/15/2021,$252.99 ,$40.99 
363,11/15/2021,$252.99 ,$40.99 
364,11/15/2021,$301.99 ,$36.99 
365,11/15/2021,$353.99 ,$48.99 
366,11/15/2021,$172.99 ,$32.99 
367,11/15/2021,$432.99 ,$40.99 
368,11/15/2021,$313.99 ,$44.99 
369,11/15/2021,$353.99 ,$48.99 
371,11/15/2021,$301.99 ,$36.99 
372,11/15/2021,$537.99 ,$44.99 
373,11/15/2021,$92.99 ,$32.99 
374,11/15/2021,$177.99 ,$36.99 
375,11/15/2021,$252.99 ,$40.99 
376,11/15/2021,$432.99 ,$40.99 
378,11/15/2021,$432.99 ,$40.99 
381,11/15/2021,$537.99 ,$44.99 
382,11/15/2021,$252.99 ,$40.99 
383,11/15/2021,$252.99 ,$40.99 
384,11/15/2021,$172.99 ,$32.99 
385,11/15/2021,$252.99 ,$40.99 
386,11/15/2021,$313.99 ,$44.99 
388,11/15/2021,$432.99 ,$40.99 
390,11/15/2021,$252.99 ,$40.99 
391,11/15/2021,$172.99 ,$32.99 
393,11/15/2021,$172.99 ,$32.99 
394,11/15/2021,$172.99 ,$32.99 
395,11/15/2021,$301.99 ,$36.99 
396,11/15/2021,$177.99 ,$36.99 
397,11/15/2021,$432.99 ,$40.99 
399,11/15/2021,$92.99 ,$32.99 
401,11/15/2021,$301.99 ,$36.99 
402,11/15/2021,$252.99 ,$40.99 
404,11/15/2021,$301.99 ,$36.99 
405,11/15/2021,$252.99 ,$40.99 
406,11/15/2021,$177.99 ,$36.99 
407,11/15/2021,$353.99 ,$48.99 
408,11/15/2021,$353.99 ,$48.99 
409,11/15/2021,$172.99 ,$32.99 
411,11/15/2021,$177.99 ,$36.99 
412,11/15/2021,$655.99 ,$48.99 
413,11/15/2021,$301.99 ,$36.99 
414,11/15/2021,$252.99 ,$40.99 
415,11/15/2021,$313.99 ,$44.99 
416,11/15/2021,$252.99 ,$40.99 
418,11/15/2021,$537.99 ,$44.99 
419,11/15/2021,$92.99 ,$32.99 
420,11/15/2021,$301.99 ,$36.99 
422,11/15/2021,$252.99 ,$40.99 
423,11/15/2021,$252.99 ,$40.99 
424,11/15/2021,$252.99 ,$40.99 
426,11/15/2021,$92.99 ,$32.99 
427,11/15/2021,$537.99 ,$44.99 
428,11/15/2021,$301.99 ,$36.99 
430,11/15/2021,$432.99 ,$40.99 
431,11/15/2021,$353.99 ,$48.99 
432,11/15/2021,$432.99 ,$40.99 
433,11/15/2021,$172.99 ,$32.99 
434,11/15/2021,$172.99 ,$32.99 
435,11/15/2021,$252.99 ,$40.99 
436,11/15/2021,$432.99 ,$40.99 
437,11/15/2021,$301.99 ,$36.99 
438,11/15/2021,$177.99 ,$36.99 
439,11/15/2021,$301.99 ,$36.99 
440,11/15/2021,$92.99 ,$32.99 
441,11/15/2021,$353.99 ,$48.99 
444,11/15/2021,$252.99 ,$40.99 
445,11/15/2021,$301.99 ,$36.99 
446,11/15/2021,$177.99 ,$36.99 
448,11/15/2021,$432.99 ,$40.99 
449,11/15/2021,$252.99 ,$40.99 
450,11/15/2021,$172.99 ,$32.99 
451,11/15/2021,$252.99 ,$40.99 
452,11/15/2021,$301.99 ,$36.99 
455,11/15/2021,$432.99 ,$40.99 
456,11/15/2021,$172.99 ,$32.99 
457,11/15/2021,$301.99 ,$36.99 
458,11/15/2021,$432.99 ,$40.99 
459,11/15/2021,$252.99 ,$40.99 
460,11/15/2021,$432.99 ,$40.99 
461,11/15/2021,$301.99 ,$36.99 
462,11/15/2021,$432.99 ,$40.99 
463,11/15/2021,$655.99 ,$48.99 
465,11/15/2021,$313.99 ,$44.99 
466,11/15/2021,$313.99 ,$44.99 
468,11/15/2021,$301.99 ,$36.99 
469,11/15/2021,$252.99 ,$40.99 
470,11/15/2021,$252.99 ,$40.99 
471,11/15/2021,$313.99 ,$44.99 
472,11/15/2021,$432.99 ,$40.99 
473,11/15/2021,$252.99 ,$40.99 
474,11/15/2021,$92.99 ,$32.99 
475,11/15/2021,$313.99 ,$44.99 
477,11/15/2021,$432.99 ,$40.99 
479,11/15/2021,$313.99 ,$44.99 
480,11/15/2021,$172.99 ,$32.99 
483,11/15/2021,$252.99 ,$40.99 
484,11/15/2021,$252.99 ,$40.99 
