ID,CustomerID,MealKitID,ReviewDate,Review
16541,1430,6,11/9/2021,5
16542,1446,8,11/10/2021,5
16543,991,9,11/10/2021,5
16544,1247,28,11/10/2021,3
16545,1440,1,11/10/2021,5
16546,1427,12,11/10/2021,5
16547,1374,30,11/10/2021,5
16548,892,16,11/10/2021,5
16549,1117,6,11/10/2021,5
16550,1432,29,11/10/2021,5
16551,1283,3,11/10/2021,5
16552,1484,11,11/10/2021,4
16553,1488,8,11/10/2021,5
16554,1145,22,11/10/2021,5
16555,1484,3,11/10/2021,2
16556,1346,14,11/10/2021,5
16557,1325,29,11/10/2021,5
16558,1484,2,11/10/2021,3
16559,1385,27,11/10/2021,5
16560,1446,25,11/10/2021,5
16561,1487,2,11/10/2021,5
16562,1220,6,11/10/2021,5
16563,1403,28,11/10/2021,1
16564,1442,6,11/10/2021,5
16565,1285,30,11/10/2021,5
16566,1443,6,11/10/2021,5
16567,1455,3,11/10/2021,2
16568,1462,7,11/10/2021,5
16569,1322,10,11/10/2021,5
16570,1428,17,11/10/2021,5
16571,1386,25,11/10/2021,5
16572,965,6,11/10/2021,5
16573,1488,10,11/10/2021,5
16574,1462,10,11/10/2021,5
16575,1415,14,11/10/2021,5
16576,1426,13,11/10/2021,5
16577,1485,17,11/10/2021,3
16578,1285,1,11/10/2021,3
16579,1345,2,11/10/2021,5
16580,227,7,11/10/2021,5
16581,1488,6,11/10/2021,5
16582,1486,13,11/10/2021,5
16583,834,3,11/10/2021,5
16584,33,27,11/10/2021,5
16585,1464,19,11/10/2021,5
16586,1283,25,11/10/2021,5
16587,917,28,11/10/2021,5
16588,1430,2,11/10/2021,5
16589,1436,13,11/10/2021,2
16590,1369,21,11/10/2021,5
16591,1245,16,11/10/2021,4
16592,1490,20,11/10/2021,5
16593,1444,26,11/10/2021,5
16594,1347,26,11/10/2021,3
16595,1200,11,11/10/2021,5
16596,1326,7,11/10/2021,3
16597,1431,23,11/10/2021,5
16598,1486,11,11/10/2021,2
16599,1183,28,11/10/2021,5
16600,1467,19,11/10/2021,5
16601,1086,2,11/10/2021,5
16602,1423,17,11/10/2021,2
16603,1485,13,11/10/2021,5
16604,1407,25,11/10/2021,5
16605,1205,27,11/10/2021,5
16606,1458,8,11/10/2021,4
16607,1456,24,11/10/2021,5
16608,1165,27,11/10/2021,5
16609,1456,1,11/10/2021,5
16610,1369,11,11/10/2021,5
16611,1396,21,11/10/2021,5
16612,1128,2,11/10/2021,5
16613,1360,19,11/10/2021,3
16614,1183,16,11/10/2021,5
16615,1468,9,11/10/2021,5
16616,1243,28,11/10/2021,5
16617,1441,27,11/10/2021,5
16618,1484,4,11/10/2021,2
16619,1488,8,11/10/2021,5
16620,1472,17,11/10/2021,5
16621,1313,22,11/10/2021,4
16622,1465,14,11/10/2021,5
16623,1396,25,11/10/2021,5
16624,1488,23,11/10/2021,5
16625,1456,3,11/10/2021,4
16626,1484,7,11/10/2021,5
16627,1485,15,11/10/2021,5
16628,1456,29,11/10/2021,5
16629,1479,12,11/10/2021,5
16630,1487,18,11/10/2021,5
16631,1380,13,11/10/2021,5
16632,318,24,11/10/2021,4
16633,1402,29,11/10/2021,5
16634,1220,14,11/10/2021,5
16635,1158,30,11/10/2021,2
16636,1415,23,11/10/2021,5
16637,1490,13,11/10/2021,5
16638,1448,7,11/10/2021,5
16639,1332,21,11/10/2021,5
16640,1321,19,11/10/2021,5
16641,1265,16,11/10/2021,4
16642,1488,10,11/10/2021,3
16643,1200,3,11/10/2021,5
16644,1490,24,11/10/2021,5
16645,1265,9,11/10/2021,5
16646,1464,8,11/10/2021,5
16647,1461,16,11/10/2021,2
16648,1484,10,11/10/2021,5
16649,1339,9,11/11/2021,5
16650,1145,29,11/11/2021,5
16651,821,1,11/11/2021,5
16652,653,11,11/11/2021,5
16653,1430,12,11/11/2021,3
16654,1480,22,11/11/2021,4
16655,1412,14,11/11/2021,5
16656,1465,30,11/11/2021,5
16657,1418,20,11/11/2021,5
16658,1456,5,11/11/2021,5
16659,1438,25,11/11/2021,5
16660,1285,11,11/11/2021,5
16661,1117,27,11/11/2021,3
16662,1458,13,11/11/2021,5
16663,1412,30,11/11/2021,5
16664,1475,24,11/11/2021,5
16665,1465,29,11/11/2021,5
16666,1494,12,11/11/2021,5
16667,1468,24,11/11/2021,3
16668,1339,17,11/11/2021,5
16669,1404,5,11/11/2021,5
16670,1488,1,11/11/2021,5
16671,126,16,11/11/2021,5
16672,1488,10,11/11/2021,5
16673,604,5,11/11/2021,4
16674,1331,28,11/11/2021,4
16675,788,18,11/11/2021,5
16676,1417,5,11/11/2021,5
16677,1345,12,11/11/2021,2
16678,1385,4,11/11/2021,5
16679,1197,3,11/11/2021,5
16680,1452,18,11/11/2021,5
16681,1313,17,11/11/2021,2
16682,1232,6,11/11/2021,5
16683,1332,6,11/11/2021,2
16684,1353,21,11/11/2021,5
16685,1424,10,11/11/2021,2
16686,1456,28,11/11/2021,4
16687,1336,30,11/11/2021,5
16688,1415,30,11/11/2021,5
16689,1464,3,11/11/2021,5
16690,1484,7,11/11/2021,5
16691,1426,27,11/11/2021,5
16692,1477,11,11/11/2021,2
16693,1452,12,11/11/2021,5
16694,1466,1,11/11/2021,5
16695,1430,4,11/11/2021,5
16696,1484,1,11/11/2021,2
16697,1446,28,11/11/2021,5
16698,1072,16,11/11/2021,5
16699,1468,12,11/11/2021,5
16700,1487,12,11/11/2021,5
16701,991,22,11/11/2021,5
16702,1456,2,11/11/2021,5
16703,1488,11,11/11/2021,5
16704,588,3,11/11/2021,5
16705,1488,4,11/11/2021,5
16706,1197,11,11/11/2021,5
16707,1464,16,11/11/2021,2
16708,1446,20,11/11/2021,5
16709,1415,6,11/11/2021,5
16710,1484,4,11/11/2021,5
16711,1466,30,11/11/2021,3
16712,1453,9,11/11/2021,3
16713,1484,5,11/11/2021,4
16714,1161,20,11/11/2021,5
16715,1385,11,11/11/2021,5
16716,1360,28,11/11/2021,1
16717,1494,29,11/11/2021,5
16718,1383,13,11/11/2021,5
16719,1479,6,11/11/2021,5
16720,638,13,11/11/2021,5
16721,1083,28,11/11/2021,5
16722,1494,5,11/11/2021,5
16723,1336,9,11/11/2021,2
16724,1448,27,11/11/2021,5
16725,1484,18,11/11/2021,5
16726,1484,4,11/11/2021,5
16727,1415,5,11/11/2021,5
16728,1341,27,11/11/2021,5
16729,1236,15,11/11/2021,5
16730,1326,9,11/11/2021,5
16731,1485,1,11/11/2021,5
16732,1383,29,11/11/2021,5
16733,1426,24,11/11/2021,5
16734,1479,23,11/11/2021,3
16735,1115,5,11/11/2021,4
16736,1406,15,11/11/2021,5
16737,1464,3,11/11/2021,4
16738,927,9,11/11/2021,5
16739,1488,17,11/12/2021,5
16740,1500,28,11/12/2021,2
16741,1477,26,11/12/2021,5
16742,1497,30,11/12/2021,5
16743,1385,27,11/12/2021,5
16744,1119,5,11/12/2021,5
16745,1488,29,11/12/2021,5
16746,1489,1,11/12/2021,5
16747,638,9,11/12/2021,5
16748,1243,2,11/12/2021,5
16749,1455,4,11/12/2021,5
16750,1495,16,11/12/2021,5
16751,1452,24,11/12/2021,5
16752,1181,12,11/12/2021,4
16753,1465,29,11/12/2021,5
16754,1303,2,11/12/2021,4
16755,1243,7,11/12/2021,5
16756,1446,27,11/12/2021,4
16757,785,13,11/12/2021,5
16758,1500,22,11/12/2021,5
16759,1442,18,11/12/2021,5
16760,1452,28,11/12/2021,5
16761,1461,6,11/12/2021,5
16762,892,16,11/12/2021,5
16763,1456,14,11/12/2021,5
16764,1494,16,11/12/2021,5
16765,1488,15,11/12/2021,5
16766,707,8,11/12/2021,5
16767,1174,1,11/12/2021,5
16768,1484,24,11/12/2021,5
16769,1453,25,11/12/2021,5
16770,1484,3,11/12/2021,4
16771,1482,10,11/12/2021,5
16772,1456,11,11/12/2021,2
16773,1456,22,11/12/2021,5
16774,1442,18,11/12/2021,5
16775,1302,11,11/12/2021,2
16776,1494,11,11/12/2021,5
16777,1260,28,11/12/2021,5
16778,1464,2,11/12/2021,5
16779,1462,25,11/12/2021,5
16780,1181,24,11/12/2021,5
16781,1069,29,11/12/2021,4
16782,1453,28,11/12/2021,4
16783,1475,19,11/12/2021,5
16784,1423,21,11/12/2021,5
16785,1493,28,11/12/2021,5
16786,1383,5,11/12/2021,1
16787,1325,18,11/12/2021,5
16788,1313,1,11/12/2021,5
16789,1473,9,11/12/2021,5
16790,1464,11,11/12/2021,5
16791,1260,25,11/12/2021,5
16792,1174,30,11/12/2021,5
16793,1298,18,11/12/2021,5
16794,1442,19,11/12/2021,4
16795,1494,3,11/12/2021,5
16796,1135,7,11/12/2021,5
16797,1158,16,11/12/2021,5
16798,1475,30,11/12/2021,3
16799,1497,13,11/12/2021,5
16800,1488,1,11/12/2021,5
16801,1119,21,11/12/2021,5
16802,835,30,11/12/2021,3
16803,1448,18,11/12/2021,5
16804,499,24,11/12/2021,5
16805,357,30,11/12/2021,5
16806,1495,28,11/12/2021,2
16807,1446,24,11/12/2021,5
16808,356,2,11/12/2021,2
16809,1396,19,11/12/2021,5
16810,1374,5,11/12/2021,5
16811,1489,19,11/12/2021,5
16812,835,28,11/12/2021,5
16813,1161,6,11/12/2021,5
16814,1455,2,11/12/2021,5
16815,1336,18,11/12/2021,5
16816,1497,11,11/12/2021,5
16817,1488,3,11/12/2021,5
16818,1461,18,11/12/2021,5
16819,1488,27,11/12/2021,5
16820,1364,30,11/12/2021,5
16821,1038,11,11/13/2021,5
16822,1427,27,11/13/2021,5
16823,1446,4,11/13/2021,5
16824,835,8,11/13/2021,3
16825,1494,14,11/13/2021,3
16826,1442,27,11/13/2021,5
16827,1490,18,11/13/2021,5
16828,1482,5,11/13/2021,2
16829,1427,4,11/13/2021,5
16830,1427,16,11/13/2021,5
16831,1507,22,11/13/2021,5
16832,1082,5,11/13/2021,5
16833,1417,30,11/13/2021,5
16834,1464,12,11/13/2021,3
16835,1443,10,11/13/2021,5
16836,590,9,11/13/2021,5
16837,1500,1,11/13/2021,5
16838,1507,10,11/13/2021,5
16839,1406,26,11/13/2021,4
16840,1380,11,11/13/2021,5
16841,1453,4,11/13/2021,5
16842,1442,22,11/13/2021,4
16843,1303,19,11/13/2021,3
16844,1232,22,11/13/2021,5
16845,1485,11,11/13/2021,5
16846,1479,9,11/13/2021,5
16847,1484,24,11/13/2021,5
16848,1479,29,11/13/2021,5
16849,1502,21,11/13/2021,5
16850,1464,6,11/13/2021,5
16851,1468,14,11/13/2021,3
16852,1442,24,11/13/2021,5
16853,1487,24,11/13/2021,5
16854,1507,24,11/13/2021,3
16855,1484,28,11/13/2021,4
16856,1447,2,11/13/2021,5
16857,892,5,11/13/2021,5
16858,1480,20,11/13/2021,5
16859,1374,12,11/13/2021,5
16860,1468,7,11/13/2021,5
16861,1245,22,11/13/2021,5
16862,1464,7,11/13/2021,5
16863,1430,16,11/13/2021,5
16864,1082,27,11/13/2021,3
16865,1455,24,11/13/2021,5
16866,1484,2,11/13/2021,5
16867,1455,16,11/13/2021,5
16868,1500,17,11/13/2021,4
16869,1431,21,11/13/2021,1
16870,1484,23,11/13/2021,3
16871,1494,6,11/13/2021,5
16872,1484,4,11/13/2021,5
16873,1495,9,11/13/2021,5
16874,1495,9,11/13/2021,5
16875,1473,11,11/13/2021,5
16876,1462,26,11/13/2021,5
16877,1485,2,11/13/2021,5
16878,1484,1,11/13/2021,5
16879,1487,16,11/13/2021,5
16880,1367,21,11/13/2021,5
16881,1150,9,11/13/2021,5
16882,1396,26,11/13/2021,5
16883,1452,26,11/13/2021,5
16884,471,17,11/13/2021,5
16885,1494,23,11/13/2021,5
16886,1487,17,11/13/2021,5
16887,1492,5,11/13/2021,5
16888,1446,28,11/13/2021,5
16889,1495,24,11/13/2021,5
16890,1321,6,11/13/2021,5
16891,1495,19,11/13/2021,5
16892,1415,26,11/13/2021,4
16893,1468,11,11/13/2021,5
16894,1427,17,11/13/2021,5
16895,1453,29,11/13/2021,2
16896,1161,1,11/13/2021,4
16897,1391,1,11/13/2021,5
16898,1428,4,11/13/2021,5
16899,1487,11,11/13/2021,5
16900,917,5,11/13/2021,5
16901,1498,14,11/13/2021,5
16902,252,4,11/13/2021,5
16903,1402,4,11/13/2021,5
16904,1347,13,11/13/2021,2
16905,1260,26,11/13/2021,3
16906,1427,16,11/13/2021,5
16907,1467,19,11/13/2021,5
16908,1461,24,11/13/2021,3
16909,1285,5,11/13/2021,5
16910,1498,11,11/13/2021,5
16911,1051,16,11/14/2021,5
16912,1303,19,11/14/2021,4
16913,767,7,11/14/2021,5
16914,1507,7,11/14/2021,5
16915,1497,21,11/14/2021,5
16916,1423,27,11/14/2021,5
16917,1424,30,11/14/2021,5
16918,1502,13,11/14/2021,5
16919,1477,10,11/14/2021,5
16920,1195,14,11/14/2021,3
16921,1431,23,11/14/2021,5
16922,1507,14,11/14/2021,5
16923,1464,29,11/14/2021,5
16924,301,11,11/14/2021,4
16925,1485,14,11/14/2021,5
16926,1469,23,11/14/2021,5
16927,1477,11,11/14/2021,3
16928,783,19,11/14/2021,5
16929,1448,17,11/14/2021,5
16930,1453,10,11/14/2021,5
16931,1419,11,11/14/2021,5
16932,1406,24,11/14/2021,1
16933,1428,16,11/14/2021,2
16934,1387,27,11/14/2021,5
16935,1497,13,11/14/2021,4
16936,1443,4,11/14/2021,5
16937,227,17,11/14/2021,5
16938,1469,27,11/14/2021,5
16939,1117,5,11/14/2021,4
16940,1171,1,11/14/2021,5
16941,1484,14,11/14/2021,5
16942,1487,30,11/14/2021,5
16943,579,1,11/14/2021,5
16944,1321,15,11/14/2021,4
16945,1498,10,11/14/2021,4
16946,1461,21,11/14/2021,2
16947,1499,11,11/14/2021,5
16948,1452,28,11/14/2021,2
16949,1038,17,11/14/2021,5
16950,1260,14,11/14/2021,5
16951,888,30,11/14/2021,4
16952,1468,25,11/14/2021,5
16953,1371,25,11/14/2021,5
16954,1484,28,11/14/2021,5
16955,1384,5,11/14/2021,5
16956,976,5,11/14/2021,3
16957,1322,19,11/14/2021,5
16958,1472,28,11/14/2021,5
16959,1495,25,11/14/2021,5
16960,1412,28,11/14/2021,1
16961,1297,28,11/14/2021,5
16962,1453,1,11/14/2021,5
16963,707,8,11/14/2021,5
16964,1371,1,11/14/2021,3
16965,1500,9,11/14/2021,3
16966,1465,25,11/14/2021,5
16967,1452,1,11/14/2021,5
16968,1495,1,11/14/2021,3
16969,1465,2,11/14/2021,5
16970,1497,13,11/14/2021,5
16971,1406,6,11/14/2021,5
16972,1086,2,11/14/2021,5
16973,1507,22,11/14/2021,5
16974,1387,26,11/14/2021,5
16975,1460,28,11/14/2021,5
16976,1487,7,11/14/2021,5
16977,1490,28,11/14/2021,3
16978,1469,14,11/14/2021,3
16979,1183,3,11/14/2021,2
16980,1231,3,11/14/2021,1
16981,1495,26,11/14/2021,5
16982,1475,20,11/14/2021,4
16983,1485,9,11/14/2021,5
16984,927,29,11/14/2021,3
16985,1322,10,11/14/2021,5
16986,1507,21,11/15/2021,5
16987,1507,5,11/15/2021,5
16988,1496,4,11/15/2021,3
16989,1494,5,11/15/2021,5
16990,1497,23,11/15/2021,4
16991,1431,9,11/15/2021,5
16992,1453,3,11/15/2021,5
16993,1380,4,11/15/2021,5
16994,1415,28,11/15/2021,2
16995,1321,15,11/15/2021,5
16996,1420,6,11/15/2021,5
16997,1507,7,11/15/2021,5
16998,1466,18,11/15/2021,5
16999,1507,7,11/15/2021,5
17000,1415,29,11/15/2021,5
17001,1465,7,11/15/2021,5
17002,1322,23,11/15/2021,5
17003,1489,11,11/15/2021,3
17004,1448,16,11/15/2021,5
17005,1487,3,11/15/2021,3
17006,1475,27,11/15/2021,5
17007,1326,7,11/15/2021,2
17008,1495,22,11/15/2021,5
17009,1472,3,11/15/2021,5
17010,1507,11,11/15/2021,5
17011,1491,13,11/15/2021,5
17012,1295,23,11/15/2021,5
17013,1508,10,11/15/2021,5
17014,1423,1,11/15/2021,5
17015,1455,22,11/15/2021,1
17016,1515,5,11/15/2021,5
17017,1467,17,11/15/2021,3
17018,1221,1,11/15/2021,4
17019,1322,1,11/15/2021,5
17020,1448,6,11/15/2021,5
17021,1454,10,11/15/2021,5
17022,1200,8,11/15/2021,5
17023,1494,26,11/15/2021,5
17024,1038,27,11/15/2021,5
17025,1485,10,11/15/2021,5
17026,1507,19,11/15/2021,4
17027,1406,3,11/15/2021,5
17028,1424,4,11/15/2021,5
17029,1216,11,11/15/2021,5
17030,1353,23,11/15/2021,5
17031,1494,2,11/15/2021,5
17032,1018,15,11/15/2021,5
17033,1466,26,11/15/2021,3
17034,1495,4,11/15/2021,5
17035,1169,18,11/15/2021,5
17036,1495,9,11/15/2021,5
17037,849,27,11/15/2021,5
17038,1247,25,11/15/2021,5
17039,1494,3,11/15/2021,5
17040,1502,23,11/15/2021,5
17041,1260,1,11/15/2021,5
17042,1387,21,11/15/2021,5
17043,1515,26,11/15/2021,5
17044,1494,1,11/15/2021,5
17045,1453,28,11/15/2021,5
17046,1500,6,11/15/2021,5
17047,701,14,11/15/2021,3
17048,1487,20,11/15/2021,5
17049,1468,25,11/15/2021,5
17050,1485,18,11/15/2021,5
17051,1455,5,11/15/2021,5
17052,1431,12,11/15/2021,5
17053,1038,10,11/15/2021,5
17054,1491,12,11/15/2021,5
17055,887,10,11/15/2021,5
17056,1462,15,11/15/2021,5
17057,1102,11,11/15/2021,5
17058,1396,22,11/15/2021,3
17059,1515,24,11/15/2021,5
17060,1462,14,11/15/2021,5
17061,1512,12,11/15/2021,4
17062,926,16,11/15/2021,3
17063,1009,15,11/15/2021,3
17064,1247,16,11/16/2021,5
17065,1515,27,11/16/2021,5
17066,1502,18,11/16/2021,5
17067,1495,30,11/16/2021,2
17068,1322,24,11/16/2021,5
17069,1515,4,11/16/2021,5
17070,1441,6,11/16/2021,5
17071,1508,5,11/16/2021,5
17072,834,19,11/16/2021,5
17073,306,1,11/16/2021,5
17074,1487,17,11/16/2021,5
17075,1520,14,11/16/2021,5
17076,1519,2,11/16/2021,3
17077,1205,28,11/16/2021,4
17078,1423,25,11/16/2021,5
17079,1420,8,11/16/2021,5
17080,1009,21,11/16/2021,4
17081,1387,16,11/16/2021,3
17082,1495,8,11/16/2021,5
17083,1391,18,11/16/2021,5
17084,1404,21,11/16/2021,2
17085,1094,18,11/16/2021,4
17086,1339,8,11/16/2021,5
17087,1508,23,11/16/2021,5
17088,1417,20,11/16/2021,5
17089,1497,21,11/16/2021,5
17090,1350,25,11/16/2021,5
17091,1260,7,11/16/2021,4
17092,1231,4,11/16/2021,5
17093,1519,5,11/16/2021,5
17094,1213,3,11/16/2021,5
17095,1118,14,11/16/2021,3
17096,1495,3,11/16/2021,5
17097,1494,6,11/16/2021,5
17098,1295,23,11/16/2021,2
17099,1430,3,11/16/2021,4
17100,1171,29,11/16/2021,5
17101,1491,24,11/16/2021,3
17102,1350,9,11/16/2021,5
17103,1396,1,11/16/2021,5
17104,1415,28,11/16/2021,5
17105,1321,15,11/16/2021,5
17106,1455,1,11/16/2021,4
17107,1477,24,11/16/2021,3
17108,1519,3,11/16/2021,5
17109,294,16,11/16/2021,5
17110,1502,19,11/16/2021,5
17111,1495,19,11/16/2021,4
17112,1482,21,11/16/2021,5
17113,1472,24,11/16/2021,5
17114,1494,14,11/16/2021,3
17115,1415,19,11/16/2021,5
17116,1454,24,11/16/2021,5
17117,1500,16,11/16/2021,5
17118,1487,25,11/16/2021,5
17119,1479,5,11/16/2021,3
17120,1354,1,11/16/2021,5
17121,1494,25,11/16/2021,5
17122,1427,9,11/16/2021,4
17123,1467,8,11/16/2021,5
17124,1406,2,11/16/2021,4
17125,1332,25,11/16/2021,5
17126,1403,2,11/16/2021,5
17127,1475,28,11/16/2021,1
17128,1452,18,11/16/2021,3
17129,1442,4,11/16/2021,5
17130,1497,20,11/16/2021,5
17131,1466,3,11/16/2021,5
17132,1419,20,11/16/2021,5
17133,1118,26,11/16/2021,5
17134,1194,10,11/16/2021,5
17135,803,5,11/16/2021,3
17136,701,28,11/16/2021,5
17137,1442,9,11/16/2021,5
17138,991,9,11/16/2021,5
17139,954,10,11/16/2021,5
17140,1517,4,11/16/2021,5
17141,1174,13,11/16/2021,5
17142,1436,16,11/16/2021,3
17143,1498,8,11/16/2021,5
17144,1423,8,11/16/2021,5
17145,1469,2,11/16/2021,4
17146,1176,27,11/16/2021,4
17147,1490,27,11/17/2021,5
17148,1283,7,11/17/2021,5
17149,1336,25,11/17/2021,5
17150,1442,20,11/17/2021,5
17151,1489,5,11/17/2021,4
17152,954,11,11/17/2021,5
17153,1465,6,11/17/2021,5
17154,852,5,11/17/2021,3
17155,1475,10,11/17/2021,2
17156,82,6,11/17/2021,4
17157,1354,26,11/17/2021,5
17158,1448,30,11/17/2021,5
17159,1515,18,11/17/2021,5
17160,579,18,11/17/2021,5
17161,1453,2,11/17/2021,2
17162,1448,2,11/17/2021,5
17163,1181,29,11/17/2021,5
17164,1455,27,11/17/2021,3
17165,1424,25,11/17/2021,5
17166,1477,8,11/17/2021,3
17167,1475,20,11/17/2021,5
17168,579,30,11/17/2021,5
17169,1131,11,11/17/2021,5
17170,1322,12,11/17/2021,3
17171,818,1,11/17/2021,5
17172,507,11,11/17/2021,5
17173,1069,4,11/17/2021,5
17174,667,3,11/17/2021,5
17175,1145,27,11/17/2021,5
17176,1336,28,11/17/2021,5
17177,1490,12,11/17/2021,5
17178,1519,11,11/17/2021,5
17179,965,5,11/17/2021,5
17180,1336,12,11/17/2021,5
17181,1465,13,11/17/2021,4
17182,757,19,11/17/2021,3
17183,1423,1,11/17/2021,4
17184,1454,13,11/17/2021,5
17185,1512,26,11/17/2021,3
17186,1443,21,11/17/2021,2
17187,1321,18,11/17/2021,5
17188,916,21,11/17/2021,5
17189,1412,30,11/17/2021,5
17190,1495,8,11/17/2021,5
17191,1487,7,11/17/2021,5
17192,821,9,11/17/2021,5
17193,1387,15,11/17/2021,5
17194,1423,14,11/17/2021,5
17195,1326,6,11/17/2021,5
17196,1336,1,11/17/2021,5
17197,1462,15,11/17/2021,5
17198,1514,8,11/17/2021,5
17199,1514,4,11/17/2021,5
17200,1452,13,11/17/2021,4
17201,825,3,11/17/2021,5
17202,1482,29,11/17/2021,5
17203,1386,14,11/17/2021,2
17204,1479,13,11/17/2021,2
17205,1336,24,11/17/2021,5
17206,1285,19,11/17/2021,4
17207,1495,29,11/17/2021,5
17208,1453,27,11/17/2021,5
17209,1495,1,11/17/2021,3
17210,1485,8,11/17/2021,5
17211,1514,4,11/17/2021,5
17212,1487,6,11/17/2021,5
17213,1216,29,11/17/2021,5
17214,1468,17,11/17/2021,5
17215,1403,9,11/17/2021,5
17216,1517,3,11/17/2021,3
17217,1412,21,11/17/2021,3
17218,1468,8,11/17/2021,5
17219,1432,29,11/17/2021,5
17220,1487,7,11/17/2021,5
17221,1497,28,11/17/2021,1
17222,1495,26,11/17/2021,5
17223,1275,21,11/17/2021,5
17224,1371,17,11/17/2021,4
17225,1364,20,11/17/2021,5
17226,1519,16,11/17/2021,4
17227,1331,18,11/17/2021,5
17228,876,1,11/17/2021,5
17229,1448,24,11/17/2021,5
17230,821,28,11/17/2021,5
17231,1425,20,11/17/2021,5
17232,1443,26,11/18/2021,5
17233,1492,13,11/18/2021,5
17234,277,1,11/18/2021,5
17235,1285,29,11/18/2021,5
17236,1387,1,11/18/2021,5
17237,1453,6,11/18/2021,5
17238,1197,18,11/18/2021,2
17239,1350,29,11/18/2021,5
17240,1430,16,11/18/2021,5
17241,1522,22,11/18/2021,5
17242,1441,4,11/18/2021,5
17243,1479,4,11/18/2021,5
17244,1424,11,11/18/2021,5
17245,1145,24,11/18/2021,2
17246,1453,24,11/18/2021,5
17247,1502,28,11/18/2021,5
17248,1515,30,11/18/2021,5
17249,1527,25,11/18/2021,5
17250,1453,5,11/18/2021,5
17251,1521,19,11/18/2021,5
17252,1350,4,11/18/2021,5
17253,1520,18,11/18/2021,4
17254,1386,15,11/18/2021,5
17255,1519,24,11/18/2021,2
17256,1244,8,11/18/2021,5
17257,1466,28,11/18/2021,4
17258,1438,4,11/18/2021,5
17259,1479,27,11/18/2021,5
17260,1524,4,11/18/2021,4
17261,1490,10,11/18/2021,5
17262,1391,17,11/18/2021,5
17263,1339,5,11/18/2021,5
17264,1267,9,11/18/2021,5
17265,991,16,11/18/2021,2
17266,1285,7,11/18/2021,5
17267,1448,10,11/18/2021,5
17268,1477,2,11/18/2021,5
17269,653,9,11/18/2021,5
17270,1247,15,11/18/2021,5
17271,1383,16,11/18/2021,2
17272,1423,17,11/18/2021,5
17273,866,26,11/18/2021,5
17274,1430,13,11/18/2021,5
17275,587,12,11/18/2021,5
17276,1524,15,11/18/2021,2
17277,1527,29,11/18/2021,5
17278,1396,18,11/18/2021,5
17279,1171,16,11/18/2021,5
17280,1477,8,11/18/2021,5
17281,1527,4,11/18/2021,5
17282,1367,6,11/18/2021,5
17283,1487,6,11/18/2021,5
17284,1364,29,11/18/2021,5
17285,1412,10,11/18/2021,3
17286,1275,2,11/18/2021,5
17287,1529,1,11/18/2021,5
17288,1386,20,11/18/2021,3
17289,1454,21,11/18/2021,5
17290,1519,3,11/18/2021,5
17291,1453,30,11/18/2021,5
17292,1430,14,11/18/2021,5
17293,973,15,11/18/2021,5
17294,874,10,11/18/2021,5
17295,741,26,11/18/2021,5
17296,1376,14,11/18/2021,5
17297,1430,17,11/18/2021,5
17298,1489,5,11/18/2021,5
17299,925,12,11/18/2021,5
17300,1527,27,11/18/2021,5
17301,1444,6,11/18/2021,5
17302,1487,14,11/18/2021,5
17303,1376,10,11/18/2021,5
17304,1508,26,11/18/2021,3
17305,1201,25,11/19/2021,5
17306,1522,30,11/19/2021,5
17307,1475,6,11/19/2021,5
17308,1468,29,11/19/2021,5
17309,1431,18,11/19/2021,2
17310,1448,14,11/19/2021,5
17311,1527,22,11/19/2021,3
17312,1462,1,11/19/2021,5
17313,1375,16,11/19/2021,5
17314,1522,15,11/19/2021,5
17315,1427,17,11/19/2021,5
17316,1473,10,11/19/2021,5
17317,1487,14,11/19/2021,4
17318,1461,3,11/19/2021,5
17319,1086,27,11/19/2021,3
17320,1396,28,11/19/2021,5
17321,1453,19,11/19/2021,5
17322,1117,17,11/19/2021,5
17323,917,3,11/19/2021,5
17324,1527,23,11/19/2021,5
17325,1420,4,11/19/2021,5
17326,1533,26,11/19/2021,5
17327,1387,11,11/19/2021,5
17328,1525,12,11/19/2021,2
17329,1467,1,11/19/2021,4
17330,1521,18,11/19/2021,5
17331,977,4,11/19/2021,5
17332,1466,3,11/19/2021,4
17333,1467,20,11/19/2021,5
17334,1205,5,11/19/2021,5
17335,1490,26,11/19/2021,3
17336,1128,5,11/19/2021,5
17337,1527,7,11/19/2021,5
17338,1534,22,11/19/2021,5
17339,1354,25,11/19/2021,5
17340,1466,26,11/19/2021,3
17341,1197,15,11/19/2021,2
17342,496,23,11/19/2021,5
17343,1448,29,11/19/2021,5
17344,1339,3,11/19/2021,5
17345,1123,28,11/19/2021,5
17346,1406,4,11/19/2021,5
17347,1465,20,11/19/2021,5
17348,1468,16,11/19/2021,5
17349,1475,19,11/19/2021,3
17350,1527,2,11/19/2021,5
17351,954,19,11/19/2021,5
17352,1468,11,11/19/2021,4
17353,1383,22,11/19/2021,5
17354,834,29,11/19/2021,5
17355,1528,13,11/19/2021,5
17356,1297,16,11/19/2021,5
17357,1515,9,11/19/2021,5
17358,741,4,11/19/2021,5
17359,656,10,11/19/2021,5
17360,1498,15,11/19/2021,5
17361,1423,16,11/19/2021,2
17362,1448,11,11/19/2021,3
17363,1406,15,11/19/2021,5
17364,1534,22,11/19/2021,5
17365,1538,29,11/19/2021,5
17366,1489,4,11/19/2021,5
