ID,ShipmentID,MealKitID
100682,39747,6
100683,39073,2
100684,39073,19
100685,39073,26
100686,39073,4
100687,39074,16
100688,39074,3
100689,39074,14
100690,39074,16
100691,39075,30
100692,39075,2
100693,39076,26
100694,39076,3
100695,39076,22
100696,39748,12
100697,39748,6
100698,39077,26
100699,39077,16
100700,39077,9
100701,39077,14
100702,39620,5
100703,39621,4
100704,39621,29
100705,39621,17
100706,39621,13
100707,39078,11
100708,39867,17
100709,39867,18
100710,39867,30
100711,39079,14
100712,39079,2
100713,39079,12
100714,39079,18
100715,39622,2
100716,39622,3
100717,39622,24
100718,39749,7
100719,39749,7
100720,39080,27
100721,39080,21
100722,38913,28
100723,38913,25
100724,39081,29
100725,39081,9
100726,39081,28
100727,39750,5
100728,39750,19
100729,39750,14
100730,39750,23
100731,39082,25
100732,39082,12
100733,39083,11
100734,39084,20
100735,39085,2
100736,39085,3
100737,39085,8
100738,39085,20
100739,39751,28
100740,39751,5
100741,39086,30
100742,39086,26
100743,39086,1
100744,39087,21
100745,39087,15
100746,39087,30
100747,39623,1
100748,39623,28
100749,39623,19
100750,39623,16
100751,39752,5
100752,39752,1
100753,39088,7
100754,39088,2
100755,39089,19
100756,39089,25
100757,39089,15
100758,39753,5
100759,39753,29
100760,39753,25
100761,39753,1
100762,39868,29
100763,39868,8
100764,39868,13
100765,39090,20
100766,39091,3
100767,39091,17
100768,39091,7
100769,39091,2
100770,39092,2
100771,39092,28
100772,39869,28
100773,39869,1
100774,39869,25
100775,39624,16
100776,39624,24
100777,39624,26
100778,39870,12
100779,39754,12
100780,39754,12
100781,39093,5
100782,39093,8
100783,39093,8
100784,39093,21
100785,39093,22
100786,39094,12
100787,39095,27
100788,39755,22
100789,39755,8
100790,39755,28
100791,39756,23
100792,39756,14
100793,39756,23
100794,39871,20
100795,39871,20
100796,39871,10
100797,39871,5
100798,39096,15
100799,39097,2
100800,39097,7
100801,39097,3
100802,39625,9
100803,39625,18
100804,39625,10
100805,39626,14
100806,39626,19
100807,39626,24
100808,39098,19
100809,39098,6
100810,39098,10
100811,39099,30
100812,39099,13
100813,39099,27
100814,39100,17
100815,39100,3
100816,39757,28
100817,39101,18
100818,39101,27
100819,39101,10
100820,39102,8
100821,39102,22
100822,39103,23
100823,39103,1
100824,39103,1
100825,39103,9
100826,39758,6
100827,39758,3
100828,39104,20
100829,39104,20
100830,39105,15
100831,39105,29
100832,39759,13
100833,39106,18
100834,39107,17
100835,39107,28
100836,39107,10
100837,39872,12
100838,39760,11
100839,39760,20
100840,39760,12
100841,39108,5
100842,39108,7
100843,39627,7
100844,39627,28
100845,39873,15
100846,39873,20
100847,39873,4
100848,39109,25
100849,39109,13
100850,39109,18
100851,39110,7
100852,39110,17
100853,39110,2
100854,39628,9
100855,39111,20
100856,39111,22
100857,39112,17
100858,39112,26
100859,39874,13
100860,39874,21
100861,39874,4
100862,39874,14
100863,39761,25
100864,39113,24
100865,39113,18
100866,39114,17
100867,39115,7
100868,39116,3
100869,39116,10
100870,39629,5
100871,39629,16
100872,39875,8
100873,39875,14
100874,39875,26
100875,39762,5
100876,39876,14
100877,39876,13
100878,39876,10
100879,39117,23
100880,39117,30
100881,39630,11
100882,39118,14
100883,39118,5
100884,38914,16
100885,38914,27
100886,38914,25
100887,38914,28
100888,39119,28
100889,39120,11
100890,39120,30
100891,39121,14
100892,39122,14
100893,39122,3
100894,39631,19
100895,39631,5
100896,39631,13
100897,39631,15
100898,39631,28
100899,39123,8
100900,39123,7
100901,39123,10
100902,39124,11
100903,39124,24
100904,39124,29
100905,38915,29
100906,38915,4
100907,39125,15
100908,39125,18
100909,39125,6
100910,39126,22
100911,39126,20
100912,39126,27
100913,39127,22
100914,39127,20
100915,39127,17
100916,39127,28
100917,39128,25
100918,39763,23
100919,39763,20
100920,39763,18
100921,39129,20
100922,39129,16
100923,39129,17
100924,39130,29
100925,39877,16
100926,39764,28
100927,39764,8
100928,39764,23
100929,39131,16
100930,39131,9
100931,39131,3
100932,39132,1
100933,39132,18
100934,39132,11
100935,39133,4
100936,39133,5
100937,39133,7
100938,39134,7
100939,39134,21
100940,39134,6
100941,39134,23
100942,39134,3
100943,39135,30
100944,39135,9
100945,39136,25
100946,39136,2
100947,39136,27
100948,39878,24
100949,39878,9
100950,39137,24
100951,39137,4
100952,39137,12
100953,39138,22
100954,39138,21
100955,39139,2
100956,39139,5
100957,39139,14
100958,39140,25
100959,39140,4
100960,39141,30
100961,39141,12
100962,39141,25
100963,39142,20
100964,39143,22
100965,39143,8
100966,39143,27
100967,39144,8
100968,39145,4
100969,39145,4
100970,39879,13
100971,39879,27
100972,39765,13
100973,39765,20
100974,39765,24
100975,39765,4
100976,39146,9
100977,39146,3
100978,39147,30
100979,39147,9
100980,39147,7
100981,39147,7
100982,39147,26
100983,39148,18
100984,39148,15
100985,39149,16
100986,39149,9
100987,39149,3
100988,39150,6
100989,39151,22
100990,39151,18
100991,39151,24
100992,39151,20
100993,39880,11
100994,39880,16
100995,39152,12
100996,39152,20
100997,39152,1
100998,39152,22
100999,39766,27
101000,39766,27
101001,39766,17
101002,39153,12
101003,39153,1
101004,39153,3
101005,39153,20
101006,39154,17
101007,39767,3
101008,39767,29
101009,39767,5
101010,39768,22
101011,38916,1
101012,38916,12
101013,39155,12
101014,39155,4
101015,39155,8
101016,39155,21
101017,39881,28
101018,39156,5
101019,39156,2
101020,39156,12
101021,39632,22
101022,39632,25
101023,39157,20
101024,39157,2
101025,39157,25
101026,39882,23
101027,39882,3
101028,39882,27
101029,39158,3
101030,39159,5
101031,39159,2
101032,39159,13
101033,39159,25
101034,39633,1
101035,39633,17
101036,39633,17
101037,39634,14
101038,39634,16
101039,39634,29
101040,38917,29
101041,39160,8
101042,39160,26
101043,39160,17
101044,39160,8
101045,39160,10
101046,39161,18
101047,39161,15
101048,39161,9
101049,39161,28
101050,39161,25
101051,39883,20
101052,39883,14
101053,39883,10
101054,39883,18
101055,39635,21
101056,39635,2
101057,38918,7
101058,38918,13
101059,39162,14
101060,39162,13
101061,39162,22
101062,39163,20
101063,39163,9
101064,39163,10
101065,39164,13
101066,39164,17
101067,39164,29
101068,39165,6
101069,39165,6
101070,39769,20
101071,39166,11
101072,39166,7
101073,39166,8
101074,39167,6
101075,39167,10
101076,39168,27
101077,39169,18
101078,39169,1
101079,39770,3
101080,39770,16
101081,39170,6
101082,39170,1
101083,39170,12
101084,39170,11
101085,39636,17
101086,39636,7
101087,39636,10
101088,39636,6
101089,39171,16
101090,39171,2
101091,39171,27
101092,39172,29
101093,39172,18
101094,39172,6
101095,39637,10
101096,39884,8
101097,39885,9
101098,39885,9
101099,39885,20
101100,39638,1
101101,39638,27
101102,39638,30
101103,39886,3
101104,39886,3
101105,39886,5
101106,39173,27
101107,39173,4
101108,39174,22
101109,39174,13
101110,39174,17
101111,39175,3
101112,39175,9
101113,39175,2
101114,39175,27
101115,39176,3
101116,39176,5
101117,39176,9
101118,39176,30
101119,39176,9
101120,39177,28
101121,39177,26
101122,39177,10
101123,39177,21
101124,39887,28
101125,39178,8
101126,39178,29
101127,39178,28
101128,39771,11
101129,39771,4
101130,39771,16
101131,39179,14
101132,39179,27
101133,39180,14
101134,39180,1
101135,39180,28
101136,39888,24
101137,39888,2
101138,39888,10
101139,39888,14
101140,39889,5
101141,39889,15
101142,39889,15
101143,39181,20
101144,39181,6
101145,39181,16
101146,39181,27
101147,39182,11
101148,39182,25
101149,39182,5
101150,39183,6
101151,39183,13
101152,39183,29
101153,39639,22
101154,39184,27
101155,39184,6
101156,39185,14
101157,39185,23
101158,39185,11
101159,39185,21
101160,39772,2
101161,39772,2
101162,39772,24
101163,39186,8
101164,39186,13
101165,39186,4
101166,39186,9
101167,39187,8
101168,39187,30
101169,39188,2
101170,39188,29
101171,39188,27
101172,39890,21
101173,39189,28
101174,39189,17
101175,39190,20
101176,39190,24
101177,39190,25
101178,39191,5
101179,39191,26
101180,39191,15
101181,39891,18
101182,39891,20
101183,39891,10
101184,39192,2
101185,39192,11
101186,39192,25
101187,39773,3
101188,39773,3
101189,39193,22
101190,39193,17
101191,39194,9
101192,39195,5
101193,39195,7
101194,39195,20
101195,39196,7
101196,39196,17
101197,39196,26
101198,39892,1
101199,39892,14
101200,39892,16
101201,39197,1
101202,39198,8
101203,39198,2
101204,39198,21
101205,39198,8
101206,39198,24
101207,39199,12
101208,39199,12
101209,39893,7
101210,39893,12
101211,39774,20
101212,39774,29
101213,39775,2
101214,39775,12
101215,39775,6
101216,39200,9
101217,39200,14
101218,39201,11
101219,39201,17
101220,39201,1
101221,39201,30
101222,39202,30
101223,39202,17
101224,39202,26
101225,39203,1
101226,39203,7
101227,39203,22
101228,39203,20
101229,39204,20
101230,39205,17
101231,39205,29
101232,39205,1
101233,39205,18
101234,39206,14
101235,39206,29
101236,39207,12
101237,39207,8
101238,39207,20
101239,39894,13
101240,39894,18
101241,39894,29
101242,39640,3
101243,39640,13
101244,39640,2
101245,39640,7
101246,39208,18
101247,39208,18
101248,39209,14
101249,39209,25
101250,39776,6
101251,39776,23
101252,39776,22
101253,39776,18
101254,39776,12
101255,39210,1
101256,39210,1
101257,39211,18
101258,39211,28
101259,39211,29
101260,39777,7
101261,39777,14
101262,39895,14
101263,39895,30
101264,39895,2
101265,39212,29
101266,39212,26
101267,39213,20
101268,39213,27
101269,39778,2
101270,39214,3
101271,39214,12
101272,39215,18
101273,39215,2
101274,39216,3
101275,39216,26
101276,39217,11
101277,39217,18
101278,39217,13
101279,39218,16
101280,39779,7
101281,39779,15
101282,39779,30
101283,39219,29
101284,39220,9
101285,39220,26
101286,39896,15
101287,39221,11
101288,39221,3
101289,39221,28
101290,39222,18
101291,39222,18
101292,39641,14
101293,39641,1
101294,39641,18
101295,39641,24
101296,39641,4
101297,39642,20
101298,39642,25
101299,39642,22
101300,39642,9
101301,39642,19
101302,39223,11
101303,39223,29
101304,39223,5
101305,38919,13
101306,38919,19
101307,39643,26
101308,39643,23
101309,39643,18
101310,39643,3
101311,39224,14
101312,39224,10
101313,39224,5
101314,39224,18
101315,39644,28
101316,39644,24
101317,39644,12
101318,39225,10
101319,39225,14
101320,39225,19
101321,39226,10
101322,39226,1
101323,39226,10
101324,39227,23
101325,39227,28
101326,39227,9
101327,39228,23
101328,39228,25
101329,39229,26
101330,39229,21
101331,39229,5
101332,39229,21
101333,39230,24
101334,39230,8
101335,39230,15
101336,39780,26
101337,39780,15
101338,39780,17
101339,39231,23
101340,39231,29
101341,39231,18
101342,39232,10
101343,39233,18
101344,39233,11
101345,39234,26
101346,39234,27
101347,39234,19
101348,39235,9
101349,39235,29
101350,39236,6
101351,39236,15
101352,39645,15
101353,39645,28
101354,39645,8
101355,39897,25
101356,39897,19
101357,39897,30
101358,39237,11
101359,39646,1
101360,39646,16
101361,39646,20
101362,39781,28
101363,39781,28
101364,39781,21
101365,39781,28
101366,39781,7
101367,39782,3
101368,39782,12
101369,39782,3
101370,39782,30
101371,39238,4
101372,39238,2
101373,39238,23
101374,39898,7
101375,39898,4
101376,39239,23
101377,39239,11
101378,39240,7
101379,39240,17
101380,39240,14
101381,39240,29
101382,39647,14
101383,39241,20
101384,39242,11
101385,39242,17
101386,39243,1
101387,39244,22
101388,39244,10
101389,39648,9
101390,39648,25
101391,39648,9
101392,39783,21
101393,39783,20
101394,39649,2
101395,39649,2
101396,39649,23
101397,39245,20
101398,39245,16
101399,39784,7
101400,39784,24
101401,39246,23
101402,39247,20
101403,39247,19
101404,39248,26
101405,39248,22
101406,39785,15
101407,39786,18
101408,39249,29
101409,39249,11
101410,39249,25
101411,39249,26
101412,39249,2
101413,39650,8
101414,39650,14
101415,39250,1
101416,39250,16
101417,39251,27
101418,39251,28
101419,39252,9
101420,39252,20
101421,39899,2
101422,39899,12
101423,39899,30
101424,39651,2
101425,39651,25
101426,39651,3
101427,39253,10
101428,39253,10
101429,39253,5
101430,39254,14
101431,39254,7
101432,39254,17
101433,39254,20
101434,39255,28
101435,39255,11
101436,39787,17
101437,39787,29
101438,39900,1
101439,39900,6
101440,39900,16
101441,39900,17
101442,39900,4
101443,39256,22
101444,39256,23
101445,39256,2
101446,39257,23
101447,39257,12
101448,39257,23
101449,39788,2
101450,39788,25
101451,39258,12
101452,39258,28
101453,39258,6
101454,39901,12
101455,39259,23
101456,39259,3
101457,39259,1
101458,39902,15
101459,39902,14
101460,39902,7
101461,39260,13
101462,39260,2
101463,39260,30
101464,39261,16
101465,39652,28
101466,39262,6
101467,39262,29
101468,39262,22
101469,39903,20
101470,39903,21
101471,39903,13
101472,39263,8
101473,39263,18
101474,39264,18
101475,39264,29
101476,39264,24
101477,39265,29
101478,39266,23
101479,39266,5
101480,39266,20
101481,39267,23
101482,39267,8
101483,39267,17
101484,39268,5
101485,39268,18
101486,39268,23
101487,39268,30
101488,39269,27
101489,39269,4
101490,39269,21
101491,39269,15
101492,39789,7
101493,39789,29
101494,39270,10
101495,39270,13
101496,39270,24
101497,39270,2
101498,39270,23
101499,39904,16
101500,39904,5
101501,39904,13
101502,39904,14
101503,39904,1
101504,39271,27
101505,39271,4
101506,39271,15
101507,39271,5
101508,39272,6
101509,39272,25
101510,39272,29
101511,39272,27
101512,39272,16
101513,39273,29
101514,39273,17
101515,39274,22
101516,39274,9
101517,39274,18
101518,39653,8
101519,39653,2
101520,39654,6
101521,39275,4
101522,39275,17
101523,39275,10
101524,39275,30
101525,39276,4
101526,39277,22
101527,39277,18
101528,39277,26
101529,39655,4
101530,39655,11
101531,39655,16
101532,39655,29
101533,39655,4
101534,39278,30
101535,39278,9
101536,39279,30
101537,39279,17
101538,39279,19
101539,39280,25
101540,39280,14
101541,39281,29
101542,39281,6
101543,39281,25
101544,39282,15
101545,39283,21
101546,39284,10
101547,39284,30
101548,39284,9
101549,39284,14
101550,39284,8
101551,39905,30
101552,39905,28
101553,39905,3
101554,39905,9
101555,39905,5
101556,39285,28
101557,39285,14
101558,39285,28
101559,39656,8
101560,39656,17
101561,39286,26
101562,39287,27
101563,39287,14
101564,39906,18
101565,39906,20
101566,39288,10
101567,39288,9
101568,39288,27
101569,39289,19
101570,39289,6
101571,39289,19
101572,39290,19
101573,39290,15
101574,39291,5
101575,39291,23
101576,39291,22
101577,39291,4
101578,39291,26
101579,39292,25
101580,39293,6
101581,39293,15
101582,39294,9
101583,39294,30
101584,39294,18
101585,39294,20
101586,39294,18
101587,39295,12
101588,39790,25
101589,39790,5
101590,39907,18
101591,39907,12
101592,39657,10
101593,39657,15
101594,39657,12
101595,39908,7
101596,39908,26
101597,39296,16
101598,39296,10
101599,39296,14
101600,39658,5
101601,39297,17
101602,39297,4
101603,39297,19
101604,39298,4
101605,39299,27
101606,39299,2
101607,39299,3
101608,39300,6
101609,39300,17
101610,39300,20
101611,39301,17
101612,39302,5
101613,39303,5
101614,39303,1
101615,39304,25
101616,39305,13
101617,39305,18
101618,39306,5
101619,39306,22
101620,39306,4
101621,39306,18
101622,39659,23
101623,39659,29
101624,39659,1
101625,39307,26
101626,39307,23
101627,39307,14
101628,39308,20
101629,39308,19
101630,39909,29
101631,39909,24
101632,39909,6
101633,39909,2
101634,39309,5
101635,39310,20
101636,39310,28
101637,39310,5
101638,39311,12
101639,39312,18
101640,39312,29
101641,39660,13
101642,39660,5
101643,39660,8
101644,39660,16
101645,39660,11
101646,39313,15
101647,39314,6
101648,39314,12
101649,39314,11
101650,39314,13
101651,39315,26
101652,39661,2
101653,39661,25
101654,39661,23
101655,39661,17
101656,39791,28
101657,39791,24
101658,39791,7
101659,39316,19
101660,39316,21
101661,39316,21
101662,39317,20
101663,39317,6
101664,39910,7
101665,39910,11
101666,39910,21
101667,39318,28
101668,39318,18
101669,39318,20
101670,39319,24
101671,39319,10
101672,39319,21
101673,39911,11
101674,39911,18
101675,39911,17
101676,39320,23
101677,39320,4
101678,39320,9
101679,39321,6
101680,39321,13
101681,39912,17
101682,39912,27
101683,39912,16
101684,39912,16
101685,39662,1
101686,39662,13
101687,39662,26
101688,39792,18
101689,39322,17
101690,39663,1
101691,39663,9
101692,39323,2
101693,39323,3
101694,39323,16
101695,39664,24
101696,39664,25
101697,39664,25
101698,39664,30
101699,39665,29
101700,39665,13
101701,39665,13
101702,39666,17
101703,39324,6
101704,39325,2
101705,39325,3
101706,39326,25
101707,39326,25
101708,39326,10
101709,39326,12
101710,39326,22
101711,39327,4
101712,39327,25
101713,39327,30
101714,39667,7
101715,39667,18
101716,39913,26
101717,39913,2
101718,39328,18
101719,39329,15
101720,39329,20
101721,39329,19
101722,39330,7
101723,39330,7
101724,39330,23
101725,39914,15
101726,39914,20
101727,39914,5
101728,39914,9
101729,39331,15
101730,39331,4
101731,39331,4
101732,39331,1
101733,39668,21
101734,39668,20
101735,39668,3
101736,39668,3
101737,39668,4
101738,39332,29
101739,39332,27
101740,39332,28
101741,39333,29
101742,39333,7
101743,39333,27
101744,39333,28
101745,39333,8
101746,39334,22
101747,39334,9
101748,39334,21
101749,39335,25
101750,39335,9
101751,39793,15
101752,39336,18
101753,39337,25
101754,39338,1
101755,39338,17
101756,39338,18
101757,39669,25
101758,39339,17
101759,39340,6
101760,39340,26
101761,39794,22
101762,39794,18
101763,39795,17
101764,39795,14
101765,39341,2
101766,39341,27
101767,39341,16
101768,39341,3
101769,39341,11
101770,39915,15
101771,39915,26
101772,39915,18
101773,39915,22
101774,39342,23
101775,39342,18
101776,39342,4
101777,39342,16
101778,39343,20
101779,39343,21
101780,39343,12
101781,39343,11
101782,39343,19
101783,39344,13
101784,39344,20
101785,39344,20
101786,39345,23
101787,39346,17
101788,39346,2
101789,39796,19
101790,39796,2
101791,39670,15
101792,39670,10
101793,39670,20
101794,39670,6
101795,39670,11
101796,39347,1
101797,39348,23
101798,39797,16
101799,39797,13
101800,39798,2
101801,39798,10
101802,39798,15
101803,39349,18
101804,39349,30
101805,39349,5
101806,39671,17
101807,39671,15
101808,39671,3
101809,39672,6
101810,39672,17
101811,39673,13
101812,39673,20
101813,39673,25
101814,39673,1
101815,39350,9
101816,39350,9
101817,39350,17
101818,39351,2
101819,39352,18
101820,39353,14
101821,39353,28
101822,39353,11
101823,39353,13
101824,39354,2
101825,39354,1
101826,39354,23
101827,38920,25
101828,38920,26
101829,39355,2
101830,39355,28
101831,39355,10
101832,39356,3
101833,39356,29
101834,39357,20
101835,39357,23
101836,39357,18
101837,39916,3
101838,39916,21
101839,39916,10
101840,39799,18
101841,39799,9
101842,39799,28
101843,39358,27
101844,39358,16
101845,39358,23
101846,39917,14
101847,39918,28
101848,39359,25
101849,39359,3
101850,39674,18
101851,39674,26
101852,39674,28
101853,39674,2
101854,39675,27
101855,39675,2
101856,39675,6
101857,39800,5
101858,39800,28
101859,39800,9
101860,39360,9
101861,39360,14
101862,39360,21
101863,39361,9
101864,39361,2
101865,39676,17
101866,39676,4
101867,39676,2
101868,39676,22
101869,39676,19
101870,39362,2
101871,39362,1
101872,39362,24
101873,39677,18
101874,39363,24
101875,39363,29
101876,39919,5
101877,39919,3
101878,39919,1
101879,39364,25
101880,39364,12
101881,39364,3
101882,39801,8
101883,39365,19
101884,39366,5
101885,39366,20
101886,39802,14
101887,39802,12
101888,39802,22
101889,39802,11
101890,39802,13
101891,39367,29
101892,39678,30
101893,39678,2
101894,39368,23
101895,39368,24
101896,39368,6
101897,39368,23
101898,39368,15
101899,39369,16
101900,39679,16
101901,39679,14
101902,39679,15
101903,39370,7
101904,39370,13
101905,39370,26
101906,39371,29
101907,39371,18
101908,39371,6
101909,39371,21
101910,39372,30
101911,39372,2
101912,39372,23
101913,39373,9
101914,39373,29
101915,39374,24
101916,39375,16
101917,39920,12
101918,39920,12
101919,39920,9
101920,39920,21
101921,39921,20
101922,39921,13
101923,39921,27
101924,39376,29
101925,39376,18
101926,39377,21
101927,39377,1
101928,39378,16
101929,39378,18
101930,39922,17
101931,39922,20
101932,39922,15
101933,39379,12
101934,39379,13
101935,39380,5
101936,39380,24
101937,39381,24
101938,39381,23
101939,39381,23
101940,39382,22
101941,39383,13
101942,39383,1
101943,39383,14
101944,39384,4
101945,39384,3
101946,39803,28
101947,39803,24
101948,39385,16
101949,39385,24
101950,39385,13
101951,39804,7
101952,39804,10
101953,39804,10
101954,39386,1
101955,39386,9
101956,39386,30
101957,39386,26
101958,39387,18
101959,39387,24
101960,39387,30
101961,39388,26
101962,39388,1
101963,39389,4
101964,39389,29
101965,39389,26
101966,39389,26
101967,39923,29
101968,39923,25
101969,39923,17
101970,39390,22
101971,39390,1
101972,39391,15
101973,39391,5
101974,39680,16
101975,39681,5
101976,39392,26
101977,39392,11
101978,39392,28
101979,39392,6
101980,39392,27
101981,39924,9
101982,39924,11
101983,39924,2
101984,39393,10
101985,39393,10
101986,39393,2
101987,39394,13
101988,39394,17
101989,39395,24
101990,39396,25
101991,39396,11
101992,39397,27
101993,39397,30
101994,39398,5
101995,39398,26
101996,39398,22
101997,39399,2
101998,39399,5
101999,39399,20
102000,39399,23
102001,39399,14
102002,39805,19
102003,39805,7
102004,39400,28
102005,39400,20
102006,39400,22
102007,39806,2
102008,39806,9
102009,39806,7
102010,39925,18
102011,39925,9
102012,39925,12
102013,39807,14
102014,39807,8
102015,39401,23
102016,39401,9
102017,39401,1
102018,39402,27
102019,39402,29
102020,38921,27
102021,38921,11
102022,38921,3
102023,38921,20
102024,39403,22
102025,39403,1
102026,39403,6
102027,39404,8
102028,39404,19
102029,39404,12
102030,39682,29
102031,39682,6
102032,39682,30
102033,39405,5
102034,39405,8
102035,39926,3
102036,39926,14
102037,39926,3
102038,39927,15
102039,39927,19
102040,39927,17
102041,39927,18
102042,39406,30
102043,39407,17
102044,39407,23
102045,39408,24
102046,39408,23
102047,39408,23
102048,39408,12
102049,39408,27
102050,39409,1
102051,39409,1
102052,39409,5
102053,39410,19
102054,39410,6
102055,39808,11
102056,39411,23
102057,39411,26
102058,39683,29
102059,39683,28
102060,39412,2
102061,39412,27
102062,39412,11
102063,39413,8
102064,39413,16
102065,39413,18
102066,39413,6
102067,39413,13
102068,39414,17
102069,39414,23
102070,39414,23
102071,39415,4
102072,39415,16
102073,39415,23
102074,39415,14
102075,39809,3
102076,39809,28
102077,39809,14
102078,39416,13
102079,39416,12
102080,39417,17
102081,39417,13
102082,39417,13
102083,39418,25
102084,39418,6
102085,39418,6
102086,39419,22
102087,39419,7
102088,39419,5
102089,39420,29
102090,39421,25
102091,39421,13
102092,39421,18
102093,39422,15
102094,39422,1
102095,39423,2
102096,39424,10
102097,39424,17
102098,39425,18
102099,39425,25
102100,39810,18
102101,39810,4
102102,39810,12
102103,39426,22
102104,39426,25
102105,39426,21
102106,39427,7
102107,39928,10
102108,39928,1
102109,39428,20
102110,39429,3
102111,39429,14
102112,39929,21
102113,39929,1
102114,39430,7
102115,39811,5
102116,39431,16
102117,39431,3
102118,39431,4
102119,39432,15
102120,39432,20
102121,39432,17
102122,39432,1
102123,39433,1
102124,39433,22
102125,39433,2
102126,39812,8
102127,39812,9
102128,39812,9
102129,39434,22
102130,39434,23
102131,39434,24
102132,39434,6
102133,39434,22
102134,39435,21
102135,39435,27
102136,39435,14
102137,39435,5
102138,39436,29
102139,39436,3
102140,39436,20
102141,39437,29
102142,39437,20
102143,39437,5
102144,39813,2
102145,39813,25
102146,39930,22
102147,39930,30
102148,39930,20
102149,39438,25
102150,39438,30
102151,39438,4
102152,39438,15
102153,39439,2
102154,39439,27
102155,39440,6
102156,39441,24
102157,39441,14
102158,39442,27
102159,39442,20
102160,39442,13
102161,39443,7
102162,39443,16
102163,39443,22
102164,39444,16
102165,39444,6
102166,39444,3
102167,39445,16
102168,39445,28
102169,39446,12
102170,39446,11
102171,39684,17
102172,39684,2
102173,39684,13
102174,39447,2
102175,39447,29
102176,39814,22
102177,39814,19
102178,39814,13
102179,39448,28
102180,39448,29
102181,39448,18
102182,39449,28
102183,39449,30
102184,39449,20
102185,39685,18
102186,39685,6
102187,39685,29
102188,39450,4
102189,39450,22
102190,39450,6
102191,39931,5
102192,39931,14
102193,39931,3
102194,39451,3
102195,39451,13
102196,39451,17
102197,39451,29
102198,39452,3
102199,39452,2
102200,39815,5
102201,39815,16
102202,39815,17
102203,39932,12
102204,39686,15
102205,39686,13
102206,39686,28
102207,39453,30
102208,39453,16
102209,39453,5
102210,39687,29
102211,39687,13
102212,39816,26
102213,39816,2
102214,39816,25
102215,39816,23
102216,39933,5
102217,39933,23
102218,39933,11
102219,39933,21
102220,39934,5
102221,39688,2
102222,39688,18
102223,39688,26
102224,39454,11
102225,39454,30
102226,39454,20
102227,39455,29
102228,39455,14
102229,39456,2
102230,39456,12
102231,39456,8
102232,39456,21
102233,39456,28
102234,39935,12
102235,39935,4
102236,39935,5
102237,39936,5
102238,39936,26
102239,39936,3
102240,39937,12
102241,39937,28
102242,39937,13
102243,39457,4
102244,39458,25
102245,39458,20
102246,39458,29
102247,39458,19
102248,39938,9
102249,39938,30
102250,39459,26
102251,39459,15
102252,39459,9
102253,39459,3
102254,39460,21
102255,39461,26
102256,39461,25
102257,39461,25
102258,39461,13
102259,39939,3
102260,39939,8
102261,39939,23
102262,39940,21
102263,39940,6
102264,39940,27
102265,39462,5
102266,39462,25
102267,39462,18
102268,39941,19
102269,39463,4
102270,39463,8
102271,39463,2
102272,39463,14
102273,39942,7
102274,39464,14
102275,39464,19
102276,39465,20
102277,39943,5
102278,39943,11
102279,39466,9
102280,39466,15
102281,39466,12
102282,39466,16
102283,39689,1
102284,39689,3
102285,39689,9
102286,39689,11
102287,39944,12
102288,39944,27
102289,39690,8
102290,39690,26
102291,39467,16
102292,39691,18
102293,39691,29
102294,39817,4
102295,39817,17
102296,39817,20
102297,39468,15
102298,39468,26
102299,39468,1
102300,39468,22
102301,38922,7
102302,38922,1
102303,38922,15
102304,39469,30
102305,39470,3
102306,39470,24
102307,39470,26
102308,39471,13
102309,39472,2
102310,39472,6
102311,39472,29
102312,39472,1
102313,39473,12
102314,39473,1
102315,39473,28
102316,39473,14
102317,39818,2
102318,39818,16
102319,39818,21
102320,39474,28
102321,39945,6
102322,39945,3
102323,39819,20
102324,39819,23
102325,39946,3
102326,39946,23
102327,39946,7
102328,39475,17
102329,39475,29
102330,39475,23
102331,39475,18
102332,39820,27
102333,39820,7
102334,39476,14
102335,39476,12
102336,39692,25
102337,39692,26
102338,39692,17
102339,39477,4
102340,39477,25
102341,39477,12
102342,39947,6
102343,39821,15
102344,39821,19
102345,39821,20
102346,39693,18
102347,39693,26
102348,39693,1
102349,39478,14
102350,39478,30
102351,39822,25
102352,39479,5
102353,39479,4
102354,39479,7
102355,39479,4
102356,39694,30
102357,39694,11
102358,39694,2
102359,39694,17
102360,39694,14
102361,39480,20
102362,38923,7
102363,38923,20
102364,38923,18
102365,39481,3
102366,39481,17
102367,39823,15
102368,39823,5
102369,39823,2
102370,39824,25
102371,39824,15
102372,39825,29
102373,39825,28
102374,39482,29
102375,39482,1
102376,39482,22
102377,39483,24
102378,39484,14
102379,39485,26
102380,39485,11
102381,39485,12
102382,39826,26
102383,39826,14
102384,39826,22
102385,39486,5
102386,39487,24
102387,39487,14
102388,39487,4
102389,39487,8
102390,39487,24
102391,39488,17
102392,39488,22
102393,39489,8
102394,39489,1
102395,39489,19
102396,39490,4
102397,39491,22
102398,39491,16
102399,39491,17
102400,39492,20
102401,39492,18
102402,39492,5
102403,39493,8
102404,39493,16
102405,39493,25
102406,39493,17
102407,39494,2
102408,39494,19
102409,39495,4
102410,39495,9
102411,39495,15
102412,39495,10
102413,39495,30
102414,39496,29
102415,39496,10
102416,39496,29
102417,39496,16
102418,39695,4
102419,39497,3
102420,39497,5
102421,39497,7
102422,39498,20
102423,39498,26
102424,39498,19
102425,39827,17
102426,39827,25
102427,39696,25
102428,39499,19
102429,39697,1
